id,fecha,id_p,usercode,fecha_hora,latitude,longitude,latitude_pc,longitude_pc,fecha_hora_pc,distancia
379,2018-06-02,281008,4BA93CE2575B5E69,2018-06-02 16:35:25,-16.38528784,-71.51663406,-16.38530963,-71.51663281,2018-06-02 23:28:22,5
380,2018-06-02,281009,4BA93CE2575B5E69,2018-06-02 16:40:35,-16.38526570,-71.51654380,-16.38526570,-71.51654380,2018-06-02 16:40:35,5
381,2018-06-02,281009,4BA93CE2575B5E69,2018-06-02 16:40:35,-16.38526570,-71.51654380,-16.38522062,-71.51654417,2018-06-02 21:25:24,5
382,2018-06-02,281009,4BA93CE2575B5E69,2018-06-02 16:40:35,-16.38526570,-71.51654380,-16.38527667,-71.51650022,2018-06-02 23:25:07,5
383,2018-06-02,281009,4BA93CE2575B5E69,2018-06-02 16:40:35,-16.38526570,-71.51654380,-16.38529927,-71.51656690,2018-06-02 23:28:03,5
384,2018-06-02,281010,4BA93CE2575B5E69,2018-06-02 16:46:19,-16.38575057,-71.51654429,-16.38575057,-71.51654429,2018-06-02 16:46:19,5
385,2018-06-02,281010,4BA93CE2575B5E69,2018-06-02 16:46:19,-16.38575057,-71.51654429,-16.38576169,-71.51655776,2018-06-02 16:46:20,5
386,2018-06-02,281011,4BA93CE2575B5E69,2018-06-02 16:46:20,-16.38576169,-71.51655776,-16.38575057,-71.51654429,2018-06-02 16:46:19,5
387,2018-06-02,281011,4BA93CE2575B5E69,2018-06-02 16:46:20,-16.38576169,-71.51655776,-16.38576169,-71.51655776,2018-06-02 16:46:20,5
388,2018-06-02,281012,4BA93CE2575B5E69,2018-06-02 16:51:40,-16.38732421,-71.51569052,-16.38732421,-71.51569052,2018-06-02 16:51:40,5
389,2018-06-02,281013,4BA93CE2575B5E69,2018-06-02 16:54:12,-16.38800402,-71.51790333,-16.38800402,-71.51790333,2018-06-02 16:54:12,5
390,2018-06-02,281014,4BA93CE2575B5E69,2018-06-02 16:54:20,-16.38821691,-71.51808774,-16.38821691,-71.51808774,2018-06-02 16:54:20,5
391,2018-06-02,281015,4BA93CE2575B5E69,2018-06-02 16:56:30,-16.38725478,-71.51995607,-16.38725478,-71.51995607,2018-06-02 16:56:30,5
392,2018-06-02,281016,4BA93CE2575B5E69,2018-06-02 17:05:58,-16.39941992,-71.52823670,-16.39941992,-71.52823670,2018-06-02 17:05:58,5
393,2018-06-02,281017,4BA93CE2575B5E69,2018-06-02 17:14:06,-16.40394546,-71.52727007,-16.40394546,-71.52727007,2018-06-02 17:14:06,5
394,2018-06-02,281018,4BA93CE2575B5E69,2018-06-02 17:14:12,-16.40401233,-71.52731002,-16.40401233,-71.52731002,2018-06-02 17:14:12,5
395,2018-06-02,281018,4BA93CE2575B5E69,2018-06-02 17:14:12,-16.40401233,-71.52731002,-16.40404469,-71.52731810,2018-06-02 17:14:41,5
396,2018-06-02,281019,4BA93CE2575B5E69,2018-06-02 17:14:24,-16.40404430,-71.52737008,-16.40404430,-71.52737008,2018-06-02 17:14:24,5
397,2018-06-02,281019,4BA93CE2575B5E69,2018-06-02 17:14:24,-16.40404430,-71.52737008,-16.40404421,-71.52737286,2018-06-02 17:14:32,5
398,2018-06-02,281019,4BA93CE2575B5E69,2018-06-02 17:14:24,-16.40404430,-71.52737008,-16.40405437,-71.52733401,2018-06-02 17:16:06,5
399,2018-06-02,281019,4BA93CE2575B5E69,2018-06-02 17:14:24,-16.40404430,-71.52737008,-16.40408546,-71.52736107,2018-06-02 17:19:17,5
400,2018-06-02,281020,4BA93CE2575B5E69,2018-06-02 17:14:32,-16.40404421,-71.52737286,-16.40404430,-71.52737008,2018-06-02 17:14:24,5
401,2018-06-02,281020,4BA93CE2575B5E69,2018-06-02 17:14:32,-16.40404421,-71.52737286,-16.40404421,-71.52737286,2018-06-02 17:14:32,5
402,2018-06-02,281020,4BA93CE2575B5E69,2018-06-02 17:14:32,-16.40404421,-71.52737286,-16.40405437,-71.52733401,2018-06-02 17:16:06,5
403,2018-06-02,281020,4BA93CE2575B5E69,2018-06-02 17:14:32,-16.40404421,-71.52737286,-16.40408546,-71.52736107,2018-06-02 17:19:17,5
404,2018-06-02,281021,4BA93CE2575B5E69,2018-06-02 17:14:41,-16.40404469,-71.52731810,-16.40401233,-71.52731002,2018-06-02 17:14:12,5
405,2018-06-02,281021,4BA93CE2575B5E69,2018-06-02 17:14:41,-16.40404469,-71.52731810,-16.40404469,-71.52731810,2018-06-02 17:14:41,5
406,2018-06-02,281021,4BA93CE2575B5E69,2018-06-02 17:14:41,-16.40404469,-71.52731810,-16.40405437,-71.52733401,2018-06-02 17:16:06,5
407,2018-06-02,281022,4BA93CE2575B5E69,2018-06-02 17:15:40,-16.40391690,-71.52712655,-16.40391690,-71.52712655,2018-06-02 17:15:40,5
408,2018-06-02,281022,4BA93CE2575B5E69,2018-06-02 17:15:40,-16.40391690,-71.52712655,-16.40390845,-71.52711303,2018-06-02 17:18:51,5
409,2018-06-02,281022,4BA93CE2575B5E69,2018-06-02 17:15:40,-16.40391690,-71.52712655,-16.40392345,-71.52714673,2018-06-02 17:19:00,5
410,2018-06-02,281023,4BA93CE2575B5E69,2018-06-02 17:15:51,-16.40398799,-71.52721318,-16.40398799,-71.52721318,2018-06-02 17:15:51,5
411,2018-06-02,281024,4BA93CE2575B5E69,2018-06-02 17:16:06,-16.40405437,-71.52733401,-16.40404430,-71.52737008,2018-06-02 17:14:24,5
412,2018-06-02,281024,4BA93CE2575B5E69,2018-06-02 17:16:06,-16.40405437,-71.52733401,-16.40404421,-71.52737286,2018-06-02 17:14:32,5
413,2018-06-02,281024,4BA93CE2575B5E69,2018-06-02 17:16:06,-16.40405437,-71.52733401,-16.40404469,-71.52731810,2018-06-02 17:14:41,5
414,2018-06-02,281024,4BA93CE2575B5E69,2018-06-02 17:16:06,-16.40405437,-71.52733401,-16.40405437,-71.52733401,2018-06-02 17:16:06,5
415,2018-06-02,281024,4BA93CE2575B5E69,2018-06-02 17:16:06,-16.40405437,-71.52733401,-16.40408546,-71.52736107,2018-06-02 17:19:17,5
416,2018-06-02,281025,4BA93CE2575B5E69,2018-06-02 17:18:51,-16.40390845,-71.52711303,-16.40391690,-71.52712655,2018-06-02 17:15:40,5
417,2018-06-02,281025,4BA93CE2575B5E69,2018-06-02 17:18:51,-16.40390845,-71.52711303,-16.40390845,-71.52711303,2018-06-02 17:18:51,5
418,2018-06-02,281025,4BA93CE2575B5E69,2018-06-02 17:18:51,-16.40390845,-71.52711303,-16.40392345,-71.52714673,2018-06-02 17:19:00,5
419,2018-06-02,281026,4BA93CE2575B5E69,2018-06-02 17:19:00,-16.40392345,-71.52714673,-16.40391690,-71.52712655,2018-06-02 17:15:40,5
420,2018-06-02,281026,4BA93CE2575B5E69,2018-06-02 17:19:00,-16.40392345,-71.52714673,-16.40390845,-71.52711303,2018-06-02 17:18:51,5
421,2018-06-02,281026,4BA93CE2575B5E69,2018-06-02 17:19:00,-16.40392345,-71.52714673,-16.40392345,-71.52714673,2018-06-02 17:19:00,5
422,2018-06-02,281027,4BA93CE2575B5E69,2018-06-02 17:19:17,-16.40408546,-71.52736107,-16.40404430,-71.52737008,2018-06-02 17:14:24,5
423,2018-06-02,281027,4BA93CE2575B5E69,2018-06-02 17:19:17,-16.40408546,-71.52736107,-16.40404421,-71.52737286,2018-06-02 17:14:32,5
424,2018-06-02,281027,4BA93CE2575B5E69,2018-06-02 17:19:17,-16.40408546,-71.52736107,-16.40405437,-71.52733401,2018-06-02 17:16:06,5
425,2018-06-02,281027,4BA93CE2575B5E69,2018-06-02 17:19:17,-16.40408546,-71.52736107,-16.40408546,-71.52736107,2018-06-02 17:19:17,5
426,2018-06-02,281027,4BA93CE2575B5E69,2018-06-02 17:19:17,-16.40408546,-71.52736107,-16.40410752,-71.52740028,2018-06-02 17:19:22,5
427,2018-06-02,281028,4BA93CE2575B5E69,2018-06-02 17:19:22,-16.40410752,-71.52740028,-16.40408546,-71.52736107,2018-06-02 17:19:17,5
428,2018-06-02,281028,4BA93CE2575B5E69,2018-06-02 17:19:22,-16.40410752,-71.52740028,-16.40410752,-71.52740028,2018-06-02 17:19:22,5
429,2018-06-02,281029,4BA93CE2575B5E69,2018-06-02 17:24:47,-16.40477590,-71.52685750,-16.40477590,-71.52685750,2018-06-02 17:24:47,5
430,2018-06-02,281030,4BA93CE2575B5E69,2018-06-02 17:26:41,-16.40574551,-71.52600197,-16.40574551,-71.52600197,2018-06-02 17:26:41,5
431,2018-06-02,281031,4BA93CE2575B5E69,2018-06-02 17:26:52,-16.40585700,-71.52590262,-16.40585700,-71.52590262,2018-06-02 17:26:52,5
432,2018-06-02,281032,4BA93CE2575B5E69,2018-06-02 17:27:09,-16.40598640,-71.52578916,-16.40598640,-71.52578916,2018-06-02 17:27:09,5
433,2018-06-02,281032,4BA93CE2575B5E69,2018-06-02 17:27:09,-16.40598640,-71.52578916,-16.40599683,-71.52578594,2018-06-02 17:27:10,5
434,2018-06-02,281033,4BA93CE2575B5E69,2018-06-02 17:27:10,-16.40599683,-71.52578594,-16.40598640,-71.52578916,2018-06-02 17:27:09,5
435,2018-06-02,281033,4BA93CE2575B5E69,2018-06-02 17:27:10,-16.40599683,-71.52578594,-16.40599683,-71.52578594,2018-06-02 17:27:10,5
436,2018-06-02,281034,4BA93CE2575B5E69,2018-06-02 17:27:24,-16.40609434,-71.52570901,-16.40609434,-71.52570901,2018-06-02 17:27:24,5
437,2018-06-02,281034,4BA93CE2575B5E69,2018-06-02 17:27:24,-16.40609434,-71.52570901,-16.40607232,-71.52570790,2018-06-02 17:27:30,5
438,2018-06-02,281034,4BA93CE2575B5E69,2018-06-02 17:27:24,-16.40609434,-71.52570901,-16.40607902,-71.52569014,2018-06-02 17:27:42,5
439,2018-06-02,281034,4BA93CE2575B5E69,2018-06-02 17:27:24,-16.40609434,-71.52570901,-16.40610528,-71.52567353,2018-06-02 17:28:06,5
440,2018-06-02,281034,4BA93CE2575B5E69,2018-06-02 17:27:24,-16.40609434,-71.52570901,-16.40610379,-71.52568209,2018-06-02 17:28:10,5
441,2018-06-02,281035,4BA93CE2575B5E69,2018-06-02 17:27:30,-16.40607232,-71.52570790,-16.40609434,-71.52570901,2018-06-02 17:27:24,5
442,2018-06-02,281035,4BA93CE2575B5E69,2018-06-02 17:27:30,-16.40607232,-71.52570790,-16.40607232,-71.52570790,2018-06-02 17:27:30,5
443,2018-06-02,281035,4BA93CE2575B5E69,2018-06-02 17:27:30,-16.40607232,-71.52570790,-16.40607902,-71.52569014,2018-06-02 17:27:42,5
444,2018-06-02,281035,4BA93CE2575B5E69,2018-06-02 17:27:30,-16.40607232,-71.52570790,-16.40610379,-71.52568209,2018-06-02 17:28:10,5
445,2018-06-02,281036,4BA93CE2575B5E69,2018-06-02 17:27:42,-16.40607902,-71.52569014,-16.40609434,-71.52570901,2018-06-02 17:27:24,5
446,2018-06-02,281036,4BA93CE2575B5E69,2018-06-02 17:27:42,-16.40607902,-71.52569014,-16.40607232,-71.52570790,2018-06-02 17:27:30,5
447,2018-06-02,281036,4BA93CE2575B5E69,2018-06-02 17:27:42,-16.40607902,-71.52569014,-16.40607902,-71.52569014,2018-06-02 17:27:42,5
448,2018-06-02,281036,4BA93CE2575B5E69,2018-06-02 17:27:42,-16.40607902,-71.52569014,-16.40610528,-71.52567353,2018-06-02 17:28:06,5
449,2018-06-02,281036,4BA93CE2575B5E69,2018-06-02 17:27:42,-16.40607902,-71.52569014,-16.40610379,-71.52568209,2018-06-02 17:28:10,5
450,2018-06-02,281037,4BA93CE2575B5E69,2018-06-02 17:28:06,-16.40610528,-71.52567353,-16.40609434,-71.52570901,2018-06-02 17:27:24,5
451,2018-06-02,281037,4BA93CE2575B5E69,2018-06-02 17:28:06,-16.40610528,-71.52567353,-16.40607902,-71.52569014,2018-06-02 17:27:42,5
452,2018-06-02,281037,4BA93CE2575B5E69,2018-06-02 17:28:06,-16.40610528,-71.52567353,-16.40610528,-71.52567353,2018-06-02 17:28:06,5
453,2018-06-02,281037,4BA93CE2575B5E69,2018-06-02 17:28:06,-16.40610528,-71.52567353,-16.40610379,-71.52568209,2018-06-02 17:28:10,5
454,2018-06-02,281038,4BA93CE2575B5E69,2018-06-02 17:28:10,-16.40610379,-71.52568209,-16.40609434,-71.52570901,2018-06-02 17:27:24,5
455,2018-06-02,281038,4BA93CE2575B5E69,2018-06-02 17:28:10,-16.40610379,-71.52568209,-16.40607232,-71.52570790,2018-06-02 17:27:30,5
456,2018-06-02,281038,4BA93CE2575B5E69,2018-06-02 17:28:10,-16.40610379,-71.52568209,-16.40607902,-71.52569014,2018-06-02 17:27:42,5
457,2018-06-02,281038,4BA93CE2575B5E69,2018-06-02 17:28:10,-16.40610379,-71.52568209,-16.40610528,-71.52567353,2018-06-02 17:28:06,5
458,2018-06-02,281038,4BA93CE2575B5E69,2018-06-02 17:28:10,-16.40610379,-71.52568209,-16.40610379,-71.52568209,2018-06-02 17:28:10,5
459,2018-06-02,281039,4BA93CE2575B5E69,2018-06-02 17:29:45,-16.40615706,-71.52576037,-16.40615706,-71.52576037,2018-06-02 17:29:45,5
460,2018-06-02,281039,4BA93CE2575B5E69,2018-06-02 17:29:45,-16.40615706,-71.52576037,-16.40616279,-71.52576290,2018-06-02 17:29:50,5
461,2018-06-02,281040,4BA93CE2575B5E69,2018-06-02 17:29:50,-16.40616279,-71.52576290,-16.40615706,-71.52576037,2018-06-02 17:29:45,5
462,2018-06-02,281040,4BA93CE2575B5E69,2018-06-02 17:29:50,-16.40616279,-71.52576290,-16.40616279,-71.52576290,2018-06-02 17:29:50,5
463,2018-06-02,281041,4BA93CE2575B5E69,2018-06-02 17:30:01,-16.40612800,-71.52585716,-16.40612800,-71.52585716,2018-06-02 17:30:01,5
464,2018-06-02,281042,4BA93CE2575B5E69,2018-06-02 17:55:24,-16.40606668,-71.52626863,-16.40606668,-71.52626863,2018-06-02 17:55:24,5
465,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
466,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
467,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
468,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
469,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
470,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
471,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
472,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
473,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
474,2018-06-02,281043,4BA93CE2575B5E69,2018-06-02 17:56:24,-16.40624464,-71.52612227,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
475,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
476,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
477,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
478,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
479,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
480,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
481,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
482,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
483,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
484,2018-06-02,281044,4BA93CE2575B5E69,2018-06-02 17:56:30,-16.40623374,-71.52614267,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
485,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
486,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
487,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
488,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
489,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
490,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
491,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
492,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
493,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
494,2018-06-02,281045,4BA93CE2575B5E69,2018-06-02 17:56:42,-16.40623589,-71.52614916,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
495,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
496,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
497,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
498,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
499,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
500,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
501,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
502,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
503,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
504,2018-06-02,281046,4BA93CE2575B5E69,2018-06-02 17:56:50,-16.40623741,-71.52614718,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
505,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
506,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
507,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
508,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
509,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
510,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
511,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
512,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
513,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
514,2018-06-02,281047,4BA93CE2575B5E69,2018-06-02 17:57:04,-16.40626169,-71.52614200,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
515,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
516,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
517,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
518,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
519,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
520,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
521,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
522,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
523,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
524,2018-06-02,281048,4BA93CE2575B5E69,2018-06-02 17:57:21,-16.40626762,-71.52613362,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
525,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
526,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
527,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
528,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
529,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
530,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
531,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
532,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
533,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
534,2018-06-02,281049,4BA93CE2575B5E69,2018-06-02 17:57:30,-16.40623781,-71.52615851,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
535,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
536,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
537,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
538,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
539,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
540,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
541,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40626762,-71.52613362,2018-06-02 17:57:21,5
542,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623781,-71.52615851,2018-06-02 17:57:30,5
543,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623740,-71.52615795,2018-06-02 17:57:41,5
544,2018-06-02,281050,4BA93CE2575B5E69,2018-06-02 17:57:41,-16.40623740,-71.52615795,-16.40623720,-71.52615769,2018-06-02 17:57:52,5
545,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40626099,-71.52613967,2018-06-02 17:57:10,5
546,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40624464,-71.52612227,2018-06-02 17:56:24,5
547,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40623374,-71.52614267,2018-06-02 17:56:30,5
548,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40623589,-71.52614916,2018-06-02 17:56:42,5
549,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40623741,-71.52614718,2018-06-02 17:56:50,5
550,2018-06-02,281051,4BA93CE2575B5E69,2018-06-02 17:57:52,-16.40623720,-71.52615769,-16.40626169,-71.52614200,2018-06-02 17:57:04,5
